Book ID,Comment ID,Username,Stars,Content,Likes
BOOK_G5T0AZN7F5,COMMENT_MVICIQ2LA8,Tamoghna Biswas,4,"**4.2 stars**“Sometimes it's as important to prove there is no answer to a question as it is to answer it.”
It was the second work that I read by Higashino, with my expectations set higher after his probably most famous work. An unwise decision, perhaps, to read an author’s most acclaimed work before dealing with his others, but I didn’t regret it, for sure.The story revolves around a middle-aged hypocrite who was going to divorce his wife, for “failing” to “give” him a baby, which wasn’t his fault for he had gone through the medical check-up himself. And soon after that, he was found lying dead in his abode, by arsenic poisoning, and the suspicion fell, quite obviously on his wife. However, she was verified to be hundreds of miles away at that time, and hence our beloved Physics Professor Manabu Yukawa was called to look into the matter.Written in a bit of Christie-like whodunnit style, the storytelling often can remind you of her Mysterious Affairs At Styles, though in a modern, and bit differently complicated manner. The ending may seem a bit unrealistic, but definitely a treat. However, this little bit imitative way of storytelling doesn’t allow this work to be as great as it’s sequel. But still, I will highly recommend this one to all lovers of this genre. Kusanagi and Yukawa’s conversations, at times are well enough to provide a bit of relief from the serious tone and pace of the story. Yoshitaka’s outlook of the society, and women’s role in marriage, can remind you of Atwood’s Handmaid’s Tale; a simultaneously disgusting and ridiculous way of perceiving for a ‘modern’ guy. Truth be told, we are actually always surrounded by guys who think like this, and even now there’s none to mould the thoughts.So, a thriller, packed with bits of important (relevant) social messages, that not for an instance feels preachy? Also, an awesome translation, that proved to me more readable than even Murakami. I hardly remember anything that I had read almost 3 years ago, but this story sheds some much needed light on a silent antagonist of immense character, one that can’t be easily forgotten. No need to speak anything on the crime-solving skills of Yukawa, we don't call him ""Galileo"" for no reason. And quite like the other works of the series, you won’t be amazed by the “who?”, as much as you will be by the “how?”Definitely recommended. However, it’s not that excellent. Good, undoubtedly, but not even close to his best. Rather, doesn’t feel that 
authentic
, but just as some good modern-day crime thriller will do.
“…marriage meant offering daily salvation to a man standing on the gallows”",28
BOOK_G5T0AZN7F5,COMMENT_Z2N0SUVMVY,Apoorva,5,"It seems like the end of 2018 is gonna be ‘Keigo Higashino’ year for me and I’m not complaining! Salvation of a Saint is another impressive novel, a successor of the Devotion of Suspect X in the thriller series 'Detective Galileo'. This book revolves around a perfect crime: a crime which is so proficiently crafted that it leaves no evidence or trace behind to pinpoint the criminal; the unsolvability of the crime depends on the skill of the criminal rather than the incompetence of the investigator.The mystery here begins with the murder of a businessman Yoshikata Mashiba who’s killed in his apartment alone with a poison-laced coffee. We later learn that the victim had made up his mind to divorce his wife so, the wife is a logical suspect here, as there scarcely appears anyone else who had a definite motive and who might have constructed such a scheme to end Yoshikata. The thing is the murder was committed when the wife was miles away which would make it impossible to carry out.Unfortunately, our lead detective Kusanagi is enchanted by the wife and denies any allegations against her. Seeing his judgment getting clouded due to his feelings for the dead man’s wife, his assistant Utsumi secretly approaches Professor Manabu Yukawa, famously known as 'Detective Galileo' to assist in the investigation, as the events happened in the previous book has created a rift between the two friends. But, even Yukawa has a hard time decoding this one. It leads the two friends to split in different directions and pursue different paths to find the killer. What follows is the elaborate observation of the clues to rule out different possibilities to get to the heart of the crime.This book is well detailed and cleverly constructed and the information is disclosed one step at a time with tiny twists. The characters are likable and witty. The plot is very simple. Turning a simple plot into a complex story is the forte of the author! There’s never a dull moment and it’s hard to put down the book. Even though the identity of the criminal is revealed in the first few pages, you need not worry, as it does not hinder the mystery. Even as I was reading and was absolutely sure about something, I was led astray by the revelation of new clues and information which made me doubt myself so much. And, the ending just blew my mind! This book attempts to stretch the boundaries of your imagination and makes you marvel at the complexity of the human mind.All in all, this book was awesome! Not as good as the previous one but excellent in its own way. I highly recommend it to the fans of thrillers.",26
BOOK_G5T0AZN7F5,COMMENT_VIVEWSL5Z2,Patrick Sherriff,4,"I don't recommend this book if you are trying to cut down on caffeine. I say this as someone who drinks far too much coffee for his own good. I decided to knock coffee on the head for a week. The same week, by chance, I started listening to the audiobook of Salvation of a Saint. On day one, I had terrible headaches and a real craving for the smell and taste of filter coffee. And then I found, much to my chagrin, the victim keels over from a cup of poisoned coffee and all I could think about was coffee. In fact, the the whole novel revolves around coffee, or how the poison got in to the coffee. Every day for a week as I struggled to detoxify my body, I listened to detectives experimenting with coffee filters, debating whether mineral or tap water went into the coffee and who had the last cup? Well, it wan't me.Anyway, when I could drag my mind away from my addiction, I found the book's tastiest elements were the blend of characters -- our hero cop who falls for the femme fatale, his sidekick female junior detective who decidedly doesn't fall for suspect no. 1, and the professor who hovers Spock-like over all the bickering parties offering sage advice to follow the clues to their logical conclusion. At times I found the whodunnit puzzle a little too tedious and our hero's infatuation with the suspect not strongly convincing, but it was all palatable enough. The audiobook narrator was very good, although his pronunciation of Japanese place names was sometimes - how you say? - distracting. Nevertheless, on the whole, a concoction worth savouring.Download my starter library for free here - http://eepurl.com/bFkt0X - and receive my monthly newsletter with book recommendations galore for the Japanophile/crime fiction/English teacher in all of us.",23
BOOK_G5T0AZN7F5,COMMENT_IDB510IFUM,Bharath,4,"I read Keigo Higashino’s “The Devotion of Suspect X” on a recommendation from a friend sometime back and really liked. Since then, I read “Malice” and now “Salvation of a Saint”. The strength is in the depth of the story and the characters. They are all great crime novels with no fluff or unnecessary drama. Salvation of a Saint is another great story if you like crime/mysteries. It is not as crisply written as the other two books mentioned above, but a very good read nevertheless. Yoshitaka and his wife Ayane are about to separate from their marriage. As Ayane is visiting her parents, Yoshitaka dies mysteriously – as a result of drinking coffee laced with poison. Yoshitaka has not been exactly faithful, and based on that it seems that his wife has the strongest motive to kill him, but she is away during that period. Ayane’s work colleague Hiromi is the last to have seen Yoshitaka. Police detective Kusanagi and his assistant Utsumi investigate the case. It is puzzling as it is unclear where the poison came from. Utsumi turns to Professor Yukawa for help. It seems to be the perfect crime – with no evidence to lead anywhere.The reasoning of the police and Professor Yukawa is a delight to read, as they persevere with testing one hypothesis after the other. In many ways, I suppose this is how great mysteries are really solved – one step at a time.",18
BOOK_G5T0AZN7F5,COMMENT_FNS9VKZ907,Idarah,4,"""Kusanagi had met plenty of good, admirable people who'd been turned into murderers by circumstance. There was something about them he always seemed to sense, an aura that they shared. Somehow, their transgression freed them from the confines of a mortal existence, allowing them to perceive the great truths of the universe. At the same time, it meant they had one foot in forbidden territory. They straddled the line between sanity and madness.""Detective Galileo has done it again, by solving the perfect crime, and in the meantime revealing how ""good, admirable"" people can become the most cunning of murderers. Highly recommend. Can't wait to read the next in the series. I'm hooked!",22
BOOK_G5T0AZN7F5,COMMENT_1F5839BFCK,Amit,4,"There's nothing more scary than the truth that hides in plain sight.
First of all, what makes this this murder mystery an interesting read,1. By the end of the 1st chapter, you will know who committed the murder.2. By the end of the 2nd chapter, you will know what happened to the victim (as we always do).BUT3. It will take close to 300+ pages to find out exactly how the victim was murdered.When one picks up a murder mystery, one might expect an extremely elaborate plan to murder, motives that can sometimes go back decades and if I'm lucky maybe even a weird weapon of choice.With slight modification to one of the above 3 elements, I'd say, the book excels on all 3 grounds. When I finished reading the first 2 chapters in the book and realized that there are more than 300 pages remaining, I knew I was getting into something highly complex. And boy, was I not disappointed. The novels continues on with the detectives going about their regular work, questioning anything that moved. The murder plan was extremely simple, but complex enough to keep the reader guessing till the end. Even crazy, if not mind boggling and the motive was quite obvious from page 5, though the reason was not. Keigo is definitely well on his way (after reading this book, a long way) from becoming the next Arthur Conan Doyle, the reason for which I shall now explain.Keigo has definitely done a great job by concentrating more on the case than on the characters themselves, especially from those in the police department. But as a reader of his previous work, The Devotion of Suspect X, i believe, he hasn't given us a character who can be described as the  Japanese  Sherlock Holmes. Throughout the book, I was confused as to whether Manabu Yukawa or Shumpei Kusanagi were playing the part of the main protagonists, once thing the author should have kept in mind when he reintroduced the characters from his previous work. My above statement is highly evident from the fact that since Yukawa is the one who mainly decodes the case, he is hardly given any spotlight at all. I hope the author improves on this in his next work.Normally, after writing an entire paragraph on what's wrong with this book, I would give a rating in the range of 2-3 stars but the overall simplicity of the murder plot won me over, and thus I'm compelled to give this book a 4 star rating.And under normal circumstances, I would refrain from the idea of turning this novel into a movie since they basically alter the plot line which can seriously piss the reader off. But this case deserves an exception. After watching The Devotion of Suspect X on screen and how closely it follows the plot line. I will admit that I am eagerly looking forward to the movie adaptation of this book.For the Indian ReaderThe mass market paperback version of this book is available at great discounts across many online retailers. But, I would recommend buying the book from 
Infibeam
, for the simple fact that they don't charge extra delivery fees for shipping anywhere in India, and that their delivery timings are on par with that of FlipKart (Seriously pissed off at them right now).",17
BOOK_G5T0AZN7F5,COMMENT_EX3TV65ZJ8,Smitha,5,"Was better than my expectations. Devoured it page by page. I love intelligence in women, devious brains and a mystery which exercises my brain cells, and of course the Japanese way of life, storytelling and descriptions.A man in his early middle age , who was about to divorce his wife of a year, as she couldn't conceive in the stipulated time, is found dead in his house by his young lover, who's in fact the wife's disciple. He's died of arsenic poisoning. And the search for the killer starts, the obvious target being the wife, who'd gone to her parental home for a few days. Astonishing facts are revealed, keeping the reader eagerly anticipating for the final revelation.",15
BOOK_G5T0AZN7F5,COMMENT_46UUSYAJFF,Bill Khaemba,2,"Sadly, my expectations were not met... Maybe it's because it's the 5th book of the series but in my opinion it's pretty forgettable and very underwhelming",13
BOOK_G5T0AZN7F5,COMMENT_05G9QFRZKD,Scarlet,3,A good unconventional mystery but it lacked the punch-in-the-gut intensity that made The Devotion of Suspect X shine.,12
BOOK_G5T0AZN7F5,COMMENT_9OI7PW8F0F,Tim,4,"While I never reviewed it, I really enjoyed the previous book (at least in terms of English translations… this series has some weird release gaps) The Devotion of Suspect X. I really see no need to go back and review it now, as the reasons I liked it are much the same for this novel, so I would mostly be just repeating myself. This series is unique. I don’t know if it is because I’m new to Japanese Police Procedural novels or if it Higashino’s writing (my initial guess would be both) but this series is refreshingly different. First off, the police are so polite that it comes off as nothing like most American crime novels. They hand out business cards, they apologize every time they call on the phone to ask a question, hell they even water a suspect’s plants when the suspect is not at home. It’s just such an oddity, but a refreshing one to compare to the all business, don’t care if they bother you attitude I’m used to in such works.The other thing I love about these books is that they are not “who done its”. You know from the opening chapters who did it, the question is “HOW THE HELL DID THEY DO IT?!?!” While we know who the killer is, Higashino is so skilled at his killer’s methods and alibies that much like the detectives in the novel, we sit there baffled. We know they did it, but it doesn’t seem physically possible! Surely he’s cheating and this isn’t a “fair play” mystery! Then the solution is presented and you realize that clues were given all along, so subtly and beautifully that it’s stunning it wasn’t obvious. Of the two novels in the series I’ve read, I personally enjoyed this one better. I gave both a 4 star rating, this one though I debated on a 5 star. I decided not to simply because some aspects I wasn’t satisfied with (for example how things would end if it actually went to court), but overall I found this a more enjoyable story and an excellent detective novel. It managed to create a sympathetic killer, which made me have mixed emotions over whether or not I even wanted the case solved. The layers this story creates are delightful and gives us multiple characters with conflicting viewpoints yet all distinctly likable.Highly recommended for all mystery fans.",13
BOOK_G5T0AZN7F5,COMMENT_CMAQA2UOSI,Jeanette,3,"These Keigo Higashino are fixed within a common mystery/detective genre, but hold a singular Japanese style which quite changes the formula. It alters difference in feel, approach, confrontation, reflecting the over culture well. But that exact point of style in particular is also a factor to why many readers of impatience or other faster paced and less repetitious to manners sensibilities would not persevere to the end. Many Westerners will pale at the repeating language. Exact words in plot progression repeated. And repeated.This one held some deep characterizations. Three people in a romance triangle of sorts and technical savvy to HOW the crime was committed is the focus of the entire book. But what is plunged, is plunged to immense degree. From the get-go, as in other Higashino works, you are plucked right into the action of the crime. You know where and to whom. And the entire remaining 280 pages is to figure out why and how. The two main ""sleuthers"" are static in that they are solid for the entire series, but on occasion there is emotive underlayment. Which is particularly hard to detect and to communicate in this modern Japanese placement. There are probably one hundred methods of asking for permission or for proclaiming some form or movement towards expressing ""I'm sorry""- for instance. But the answer in this one was rather a one trick pony. And the deep malicious nature wasn't revealed in any part until nearly the absolute end. So I thought this one was a good read 3 star for Japanese best seller detective beat. Although most is in Tokyo, this one had some travel to the North and to Hiroshima within the plot. That and the train portions were interesting too. I can't imagine a suspect, a perp, or a murderer of any major crime in my own culture ever being as polite as any of these people routinely are and continue to be throughout their investigations.",11
BOOK_G5T0AZN7F5,COMMENT_OI69ZYSJV0,Naddy,4,"The beauty of Keigo Higashino is that, the plot doesn’t take much length to build, just 15-20 pages are gone and murder is done, then comes the detective and it depends then comes physicist and the crime seems to be perfect crime and obviously fast paced. Now the actually climax about his books how physicist reveals how the crime was actually performed. Salvation of Saint you know who has performed the crime by reading 25 pages by how that is done is explained over 300 pages. So, basically it is book where you will probably guess the who part of the whodunit. You will also know what will be used to kill him you get a hint that this is not the only death in the book. There’s an extramarital affair followed by a dead body. Suave CEO and ladies’ man, Yoshitaka Mashiba, is found dead with a cup of spilled coffee next to him. His distraught mistress finds his body in his upmarket Tokyo home. The only traces of poison are in the coffee grounds and the cup. Nothing suggests a forced entry and he was alone at the time of death. Was this a suicide or the perfect crime?The mistress has a watertight alibi so the most logical suspect and the one person with a motive is Yoshitaka’s mysterious and beautiful wife Ayane. But she was visiting her parents in Hokkaido, hundreds of miles away from Tokyo. So she's out.Or is she?The mistress has a watertight alibi so the most logical suspect and the one person with a motive is Yoshitaka’s mysterious and beautiful wife Ayane. But she was visiting her parents in Hokkaido, hundreds of miles away from Tokyo. So she's out.It’s been quite a long time I have read any Keigo or any other mystery for sake, but again it is miss the feeling which I got after Devotion of X and Journey under the midnight Sun. Still I would end up with 3.5/5",11
BOOK_G5T0AZN7F5,COMMENT_NHHM5ZD546,S.Ach,0,"(Edit on 7th July 2018)I needed to remove the 1 star rating that I had awarded to this book and add this edit to my original review. Cause, after persistent prodding by the fellow Goodreaders to explore other works of the author before judging unfairly, I took up two other books of Keigo Higashino. And I must admit, he is a master of this crime-thriller genre. I absolutely loved his other 2 books - The Devotion of Suspect X and Malice. And now I have a feeling that if I again read 'Salvation of a Saint', it would get more than 1 star that I awarded before.  Apologies to Higashino fans for my hurried and unthoughtful previous review. --------------------------------------------(Original Review April 30 2014)The tag ""Japanese Stieg Larrson"" did me in. It made me fall for this book and wasted 3-4 hours of my life that I am not going to get back.I was not exactly expecting a 'Crime and Punishment' here. But, tell me, if it is unfair to expect a 'The Girl with the Dragon Tattoo' from the ""Japanese Stieg Larrson"".Even if I am not particularly a big fan of Larrson (well, I didn't like the latter 2 books in the Millennium series as much as the first one), but comparing Higashino to Larrson is like comparing Chetan Bhagat to Haruki Murakami or Rohit Shetty to Stanley Kubrick. …. OK….OK...I agree, may be I exaggerated a bit. But, I guess you got my point.",12
BOOK_G5T0AZN7F5,COMMENT_1PWENCMVLT,Ashish Iyer,4,"This book has much to enjoy. A trip to Japan, a good investigator, a puzzling and confusing investigation. You know the who, what and how of the murder. The ingenious outcome has some awful aspects. It doesn't disappoint in construction but is disturbing.",11
BOOK_G5T0AZN7F5,COMMENT_6Z60UU2I1R,Ms.pegasus,4,"This unconventional mystery has at its core a playful consideration of gender stereotypes. From page 1, the victim, Yoshitaka Mashiba, is a preening narcissist unapologetic about his misogyny. The book opens with his reiteration of his so-called 'life's plan'. The only purpose of marriage is to have children. It's been a year, and his wife Ayane is still not pregnant. Her time is up, he announces, while at the same time chiding her for her unsympathetic attitude toward this setback in this goal. He will be divorcing her. Ayane, on the other hand, is portrayed as the model housewife. She manages everything, including cooking elaborate meals when they entertain guests. Her husband's business associate Tatsuhiko Ikai sums it up:  “ 'She was the perfect wife, you know. Utterly dedicated to him whenever he was home, she would sit there on the living room sofa, doing her patchwork, ready to serve if he needed anything. Not that he ever appreciated her. To him, a woman who couldn't bear children was no more useful than a trophy on the wall — just taking up space.'” (p.135)In addition to being a devoted wife, Ayane is also an acclaimed artistic talent. Her hand-sewn quilts with their vibrant designs and colors have success in gallery exhibitions, and the atelier she heads has many talented students. One of her quilts might easily sell for over a million yen ($9000+)! Yet, she may as well be invisible. Her husband is uninterested in her work. The detectives have never even heard that patch-work quilting is an art form. Even Tatsuhiko for all his sophistication is surprised  “that something made out of little bits of cloth sewn together could cost so much.” (p.11)The other prominent female character in this book is Kaoru Utsumi. She is a young detective with strong instincts and astute observations. Despite drawing criticism from her superior, Detective Kusanagi, she is outspoken in her suspicions. She is the “nail that sticks out” but instead of being hammered down, their chief, Mamiya, is supportive. After a rebuke by Kusanagi, he interjects:  “ 'What's the point having our new detective on the team if she doesn't feel at ease sharing her observations with us, hmm?'” (p.83) Utsumi goes much further than merely voicing her conjectures. She seeks out Manabu Yukawa, physics professor and former classmate of Kusanagi to help find the physical evidence that would support her position. Yukawa has been consulted in numerous police cases in the past — so much so that his nickname is Detective Galileo. Readers of Higashino's previous novel, THE DEVOTION OF SUSPECT X, will recall Yukawa's prominent role in that book. Here, he has a lesser role and does not even appear until page 102. Yukawa's character is in sharp contrast to the other characters. Whereas Utsumi is eager and enthusiastic, Yukawa is detached. Whereas Kusanagi is uncommonly polite (at least to American readers), Yukawa is brusque and disputatious. He is hardly charismatic, at least in this book. Perhaps this is because we do not see him through the admiring eyes of a Dr. Watson. It may be that these so un-Japanese eccentricities are what make Yukawa so popular with Japanese audiences. Yukawa's contribution to this mystery is not his scientific knowledge but his impeccable dedication to logic: Absence of evidence is not evidence of absence. The logic leads to two contradictory lines of investigation. There is no evidence of an unknown intruder, perhaps a past lover, who committed the murder. Does that mean there was no intruder? That is the line Kusanagi takes. He pursues this direction with stolid workmanlike devotion. The investigation expands to a widening circle of past connections to the victim. Yukawa adopts the position that even though there is no evidence, that doesn't prove his prime suspect is innocent. This is an unusual mystery. Instead of focusing on who?, it focuses on how? Whereas Yukawa is driven by his own curiosity, Utsumi is driven by the practical consideration that unless she finds proof, a murderer will have eluded justice. Kusanagi is driven by more internal considerations. He too has instincts and he wants to find the evidence that will put to rest his doubts. Yukawa is also attentive to the danger of confirmation bias. When he directs Utsumi to ask a list of questions he refuses to disclose his theory until after she has provided the answers to him.Another unique characteristic of this novel is that because of our dislike of the victim, the perpetrator is shown in a sympathetic light.  “Kusangai had met plenty of good, admirable people who'd been turned into murderers by circumstance. There was something about them he always seemed to sense, an aura that they shared. Somehow, their transgression freed them from the confines of a mortal existence, allowing them to perceive the great truths of the universe.”(p.207) It's an odd perspective for a detective.Although the writing keeps the reader at a distance, I liked the insights into Japanese culture glimpsed in this book, as well as the ingenious and disturbing solution. For those reasons, I give it four stars.NOTES: Interview with Alexander O. Smith on his ideas about translationshttp://www.librarything.com/author/sm...This site illustrates some examples of prize-winning Japanese quilts, along with commentary by some of the artistshttp://www.jhia.org/english/13th_quil...",10
BOOK_G5T0AZN7F5,COMMENT_540E290ONY,Versha,4,"3.5I get the pattern of Keigo Higashino novels. First, we come to know the crime and then the next moment we get to know the criminal but what we won’t know is the reason behind it and these kinds of mysteries is what I love to read. Where rather than concentrating on who is the criminal, the plot is more about why and how it was done. Ayane and Yoshitaka a married couple, don't have children even after trying. But Yoshitaka is so adamant about having his own child that he doesn’t mind divorcing his current wife and remarrying. Meanwhile, he is also having a secret affair with one of Ayane students Hiromi. And when Yoshitaka is poisoned to death in mysterious circumstances (by the way, I certainly didn’t feel pity for him) it made me curious to know why and how it was done. Then enters Detective Kusanagi, his intelligent assistant Utsumi and Professor Manabu Yukawa and solves the mystery for us.But still, some things put me off. Firstly, Kusanagi’s soft corner for the suspect (Ayane), maybe he just pretended to be interested in her am not sure of it but that part was unnecessary it somewhere made him look like a fool. Secondly, there was a lot of beating around the bush. The crime was there, the criminal was there too and they knew how it was done but still, it took a really long time for them to conclude, even though there were 3 intelligent people involved that made the whole reasoning a bit silly and the criminal more intelligent. Having said that I still enjoyed this book and will look forward to reading books by this author.https://varshasbookshelf.blogspot.com/",10
BOOK_G5T0AZN7F5,COMMENT_UUQ2B8ZONT,Diane S ☔,3,"This is only the second detective story I have read set in Japan. It is amazing, the many difference in the tone and writing of the various stories set in different countries. The British mysteries are very detailed, slower moving and atmospheric. The Nordic mysteries are very stark, the writing blunt and somewhat colder somehow. The Japanese seem to like puzzle mysteries, very matter fact writing, with very little emotion shown. I find it quite fascinating just as I found this novel. It is more of a how did they do it and how do we prove it type of story. Love the character of the psychics professor who helps the police dept. with unsolvable crimes and has an unquenchable curiosity. The story was very good and I will definitely read this authors next offering.",10
BOOK_G5T0AZN7F5,COMMENT_D4TD7BK5G0,Caro the Helmet Lady,5,"5 stars for this fast and very satisfying read. I wanted something like this and Higashino is one of my favs. His style is neat and his mystery is, well, very mysterious. Yukawa (""detective Galileo"") reminds me a lot of Sherlock Holmes and I don't think it's something accidental - even though his drug of choice is coffee and he's got a badminton racquet instead of a violin. One star plus for bringing lady police officer into the story - a couple of years ago I've read women were still a rare case in Japanese police departments, the best thing they could expect to happen to them professionally was loads of paper work and coffee making for their bosses... I wonder if it's a sci-fi element in this story or is it after a real life example? Anyways, really looking forward to read the next books - literally anything by Higashino.",9
BOOK_G5T0AZN7F5,COMMENT_KHGBGENQ7H,Nusrat Farzana,4,"I don't know whether it is a translation issue or author issue, but he needs to find another phrase to portray surprise other than ""his/her eyes opened wide"", made for tedious hearing.Descriptive problems aside, good book.",8
BOOK_G5T0AZN7F5,COMMENT_X7P9NPLDNS,Soham Chakraborty,5,"Here comes the second thriller of Keigo Higashino, who I have fallen in awe with, after the jaw-dropping end of Devotion of Suspect X. I will start off this review telling that, if you haven't read the first one till now, please do yourself a favour and read that. I would put that novel beside The Millennium Trilogy. Higashino hasn't got the nick 'Japanese Stieg Larsson' for free.First a question. How would you keep your readers glued to a crime story where in the first chapter you have declared whodunnit. Simple, read 'Salvation of a Saint' and you will keep the pages turning yourself. The story starts with a conversation of Ayane Mita and Yoshitaka Mashiba, married for around one year by now. Yoshitaka wants a child and while marriage, he laid his plan clear to Ayane, that is, if she can't bear an offspring within an year, they would have to cut the tie. In the very first conversation in the book, Yoshitaka again says this to Ayane and she is left wondering whether her husband really loved her or not. And while they go downstairs to meet their guests of that night, Ayane utters to herself, 'I love you but I will also kill you'.And it happens. Ayane goes to visit her home town, more than thousand miles apart from the upscale city of Tokyo. She gives the house key to her best student and apprentice, Hiromi Wakayama. After Ayane leaves, Hiromi gets a call from Yoshitaka and we get to know that Ayane's husband is also the lover of her student. Together on that night, they drink coffee made by Yoshitaka. Since Ayane, who used to use the kitchen as her castle, has left, next morning Hiromi makes the coffee while Yoshitaka observes the rules of ideal coffee making. Next day, she gets another call from her lover and they agree to have dinner from a restaurant. She goes to Yoshitaka's residence when her call goes unanswered and she finds Yoshitaka dead, coffee spilled in the floor.The charge of the investigation comes to Tokyo metropolitan police and soon detective Kusangi enters the house. This time, he has another assistant along with Kishitani, detective Utsumi, a rookie young woman. They have two suspects - Hiromi and Ayane. While Hiromi was taking classes throughout the day, Ayane is not even in the scene. So who did the murder, if it is indeed one. The detectives soon find out that Yoshitaka died of arsenous acid laced coffee and so they are now formally into a homicide investigation. The question is looming on them. Who poisoned Yoshitaka Mashiba - CEO of a well-off company and where did the poison come from. They can't find traces of any kind of arsenic in the house. Soon, the investigation has no clue and both the suspects have an ironclad alibi.Ayane Mita comes to Tokyo next day and on first sight, Kusangi is smitten of her. Kusangi with all the experience of his illustrious detective career, can't extract the information from Ayane, while Utsumi has fixed her sight on Ayane as the prime suspect. The two detectives develop a difference between them but none of them can move the investigation one inch and they have to turn to the brilliant Physics professor of Imperial university, Manabu Yukawa - Kusangi's classmate from college, who is long known in the police circle as detective Galileo. But even Yukawa's extraordinary mind finds this coffee soaked murder mystery so beautifully plotted that it appears like a perfect crime. A crime where the criminal didn't intend to kill the target but kept it alive, until at the final point, the string is snapped. And it snaps so mysteriously that it forms a perfect circle, with no hole in it. But if this is a murder, someone is the murderer and who is that.Higashino's earlier novel sported the clash of two genius scientists, one mathematician and one physicist. The outcome, Devotion of Suspect X, was touted as stunning, intricate and beguiling. This one, doesn't have the delicate maths and physics riddles of the former but it has a character development unlike no other crime story, where the central detective finds himself hopelessly attracted to the number one suspect, the other detective tries her wit's end to find any clue and Manabu Yukawa hangs his head down at the perfect crime. With countless side-plots, this is one hell of a ride, where the crime floats on the water, where the crime is deep into the filtration system of the kitchen and is inseparable from the coffee and as neatly woven as the wonderful tapestry made by Ayane.If you like crime thrillers, you will be hooked to this beguilingly complex piece of a mystery to no end. It is one of the rare showcase of talent, enigma, reason and emotion, churned into salvation of the murderer, the detectives and of course, you, the reader.",8
BOOK_G5T0AZN7F5,COMMENT_G8G2C77F1V,Maria,4,"Keigo Higashino, who teased readers worldwide with his novel THE DEVOTION OF SUSPECT X about a year ago is back again with a new novel to tease again, intrigue again and keep readers turning the pages until the very end. The author known as 'the Japanese Stieg Larsson' has a reputation to maintain and he's certainly doing a good job of maintaining it.True, it was an English playwright, Congreve, who said that hell hath no fury like a woman scorned. But this is a universal phenomenon. When the person you love stops loving you, it's a betrayal of all you've shared. When that person is about to leave you for a friend of yours and tries to twist things round to make it look like it's your fault, the betrayal can be absolute and unforgiveable. Ayane's husband Yoshitaka had told her that without children, their life together could not go on. For Ayane, grieving inwardly for her failure to bear a child, the fact that her partner turns away from her rather than standing by her in that dark moment makes a terrible retribution inevitable. Yoshitaka is found dead and Ayane is far from the scene. Who poisoned this man?Who knows the truth about this apparently happy couple and their life together? Their friends Yukiko and Tatsuhiko who had recently produced their first child and had received a beautiful, handmade gift from Ayane, a talented crafter? Hiromi, Ayane's assistant and Yoshitaka's secret lover? Yoshitaka, the victim, elicits no sympathy, the arrogant male who was so ready to cast off his hapless wife for a newer , younger model, as one would trade in a car. As a woman, it made me furious. Why is it that in every society in the world women seem to have a 'use before' date? Ayane, the woman betrayed, seems so vulnerable. But is Ayane really what she seems to be on the surface? The answers, which must be unraveled by Detective Kusanagi, may not be be as simple and straightforward as originally envisaged.We meet an assortment of complex characters. What sort of man can be so unselfish that he turns away from a loving wife because she has failed to bear a child? What sort of woman can betray no emotion as the emotional blows are dealt out and treat revenge as a dish eaten cold? What sort of girl can cold bloodedly steal the husband of a woman who has befriended her? Detective Kusanagi has his work cut out for him. Detective Kusanagi's assistant, a female detective, is a delightful character, providing feminine insight into the whole sorry business, a crime involving two women. I do hope what I'm hearing is the author's original voice. Translated works may be technically perfect but they sometimes lose their fresh originality. I very much enjoyed the light touches of humour in the dialogue.This is the second novel I've read by Keigo Higashino and I can honestly say that along with a talent for telling a story with layers and twists aplenty, he gives a fascinating glimpse into Japanese society, often considered complex and inscrutable by outsiders. A society where people are struggling to find some happiness and some meaning other than going about the daily grind. Would a child have given meaning and joy to the marriage of Yoshitaka and Ayane? Who can know that? Once I pick up a book by this author, I cannot leave it down. I generally like to wait until I have at least two or three free hours, which has been impossible lately owing to problems with work and family. Yet once I picked this up I couldn't leave it. This book has the same fascination as THE DEVOTION OF SUSPECT X. The same adrenaline rush as the book hurtles towards its inevitable - yet unexpected - conclusion. The word 'compulsive' springs to mind.As in the case of the previous book, I found the cluster of Japanese names a little less than easy to get my head around and repeat to the publishers that a character list at the opening of the book would be great, if they could arrange it for future editions. .Yet in the end one can only say that east or west, Europe or Asia, society to society, ordinary men and women deal with the problems of life as they see fit, depending on their circumstances and cultural backgrounds. The local can very much be the universal, depending on which way we view circumstances.Do I recommend this book? Yes, I do.",8
