Comment ID,Username,Date,Content
COMMENT_VIVEWSL5Z2,Nina,"Oct 30, 2017 05:13PM","I've read this one and now I'm currently reading Journey Under the Midnight Sun, which made me stay up late last night till morning. Now I'm sleepy 😂"
COMMENT_VIVEWSL5Z2,Patrick,"Oct 30, 2017 08:30PM",I heard Under the Mdnght Sun was one of his best.
COMMENT_IDB510IFUM,Adina,"Oct 22, 2018 04:14AM",Great review. I was recommended this series as well.
COMMENT_IDB510IFUM,Bharath,"Oct 22, 2018 06:54AM","Thanks Adina. Yes, definitely interesting.."
COMMENT_FNS9VKZ907,Sara,"Oct 23, 2017 12:46PM",This sounds good.
COMMENT_FNS9VKZ907,Idarah,"Oct 26, 2017 12:49PM","Sara wrote: ""This sounds good.""It was soooo good!"
COMMENT_FNS9VKZ907,Debbie,"Oct 29, 2017 05:07PM",Great review. This sounds intriguing!
COMMENT_FNS9VKZ907,Idarah,"Oct 30, 2017 04:01PM","Debbie wrote: ""Great review. This sounds intriguing!""Thanks, Debbie!"
COMMENT_FNS9VKZ907,Carol,"Oct 31, 2017 05:26AM","I'm hooked on these puzzles also, Eve. I love your endorsement!"
COMMENT_FNS9VKZ907,Carol,"Oct 31, 2017 05:27AM",I have Penance downloaded.
COMMENT_FNS9VKZ907,Negin,"Nov 01, 2017 12:08AM",I can't wait to start these. I keep hearing about them.
COMMENT_EX3TV65ZJ8,Vimal,"Aug 22, 2015 08:59AM",Why are Japanese books so bewitching to the mind
COMMENT_EX3TV65ZJ8,Anoop,"Aug 22, 2015 09:12AM",I love this one more so than the Devotion.
COMMENT_EX3TV65ZJ8,Smitha,"Aug 22, 2015 09:15AM","Vimal, I think because of their simple yet elegant way of describing things. At least, I think so.Anoop, I liked this one the best of all the three I read from this author."
COMMENT_EX3TV65ZJ8,Vidya,"Aug 22, 2015 10:59AM",Absolutely loved this and his other two books as well.
COMMENT_EX3TV65ZJ8,Smitha,"Aug 22, 2015 11:05AM","He's written many, but only a few have been translated to English."
COMMENT_46UUSYAJFF,Maggie,"Jun 24, 2017 05:08AM","I love how your emotions come through your reviews. When you truly love a book, you write your review with an intensity that I usually find myself laughing or smiling. With this book, I read your review and thought ""Aw how sad!"" 😢 Its like you put all of the disappointment you felt into these few sentences. If you ever write a book, I am reading it! 😀"
COMMENT_46UUSYAJFF,Bill,"Jun 24, 2017 08:02AM",Thank you 🙈🙈🙈🙈🙈 Really moved by the comment and I always love our interaction... Sadly this thriller was so mundane and disappointing that I want to forget it 😅 I really do hope I write a book one day 😂😂😂
COMMENT_46UUSYAJFF,Greg,"Jan 30, 2021 07:54AM","Bill, I agree, ""underwhelming."" And ""mundane"". And stupendously ridiculous. What if they'd needed a plumber?"
COMMENT_9OI7PW8F0F,Charles,"Jun 08, 2018 12:28PM","Did both of the novels have the same translator? If not, which did you think that contributed to your liking this one better?"
COMMENT_9OI7PW8F0F,Tim,"Jun 08, 2018 02:29PM","It looks like both had the same translator, so that didn't change my outlook there."
COMMENT_NHHM5ZD546,Manny,"May 03, 2014 02:04PM","comparing Higashino to Larrson is like comparing Chetan Bhagat to Haruki Murakami or Rohit Shetty to Stanley KubrickOr Vishwanathan Anand to Magnus Carlsen? Sorry, I am actually a big Anand fan, but couldn't resist :)"
COMMENT_NHHM5ZD546,S.Ach,"May 04, 2014 09:43PM","Or Vishwanathan Anand to Magnus Carlsen? Sorry, I am actually a big Anand fan, but couldn't resist :)"":)"
COMMENT_NHHM5ZD546,Susan,"May 03, 2015 01:22PM","Ok, let me get this straight, you gave this book one star because OTHER PEOPLE compared the author to someone else and you didn't agree?"
COMMENT_NHHM5ZD546,S.Ach,"May 03, 2015 09:52PM","Susan wrote: ""Ok, let me get this straight, you gave this book one star because OTHER PEOPLE compared the author to someone else and you didn't agree?""I agree, that's not the best way to judge a book. But unfortunately, the cover just raised the expectations. And independent of any comparison, I didn't like the book. Was it the translation?"
COMMENT_NHHM5ZD546,Saoirse,"Jan 26, 2016 02:42AM",You think dragon tattoo is a better book or rather Larsson was a better writer ? You must read Keigo's suspect x or malice or journey under the midnight sun. He is nothing like Larsson and its a good thing. I enjoyed dragon tattoo when I read it the first time but wont read any sequels. Keigo on the other hand makes me beg for more. Oh well to each his or her own !
COMMENT_NHHM5ZD546,Lilo,"Sep 28, 2016 09:18PM",Thanks for the warning!
COMMENT_NHHM5ZD546,Manasi,"Nov 26, 2016 11:39PM","Hi, I think you should try read Devotion of Suspect X. That's where he got the title of ""Japanese Steig Larsson"" from. I've read both Salvation of a Saint and Devotion of Suspect X. Yes this isn't his best work, I liked Devotion of suspect X better too. Though it might just be that his style isn't for you. I personally didn't like them tagging him as the Japanese Steig Larsson precisely because I think it's unfair to compare two writers that way even though I haven't read Steig Larsson (he's on the list though) so I guess I'm not qualified to make a judgement in the first place but I guess that's why I liked the book better. Anyway I hope you've found a book you like to keep you company now. :)"
COMMENT_NHHM5ZD546,S.Ach,"Apr 20, 2017 12:19AM","Manasi wrote: ""Hi, I think you should try read Devotion of Suspect X. That's where he got the title of ""Japanese Steig Larsson"" from. I've read both Salvation of a Saint and Devotion of Suspect X. Yes this isn't ...""Thanks Manasi for the recommendation. Surely i would give ""Devotion...."" a shot"
COMMENT_NHHM5ZD546,Gitacharya,"Jun 24, 2017 08:12AM","Sujeeth, it is unfair to compare Higashino to Stieg Larsson. Larsson is just a three book wonder. But Higashino is a master storyteller. It should be proper to say: Larsson is the Higashino of Scandinavian fiction. May be like you said translation might have made it a bad book for you. Let me say this: I tried to read this particular book 5 times before, I made my mind to complete it at any cost. I loved the story and the narration. Just that the translation is the biggest problem. Except for Malice, translation of Higashino oils is mediocre."
COMMENT_NHHM5ZD546,S.Ach,"Jun 24, 2017 09:18PM","Gitacharya wrote: ""Sujeeth, it is unfair to compare Higashino to Stieg Larsson. Larsson is just a three book wonder. But Higashino is a master storyteller. It should be proper to say: Larsson is the Higashino of Sc...""Looks like I have to give Mr Higashino one more try soon enough."
COMMENT_NHHM5ZD546,Gayathri,"Jun 24, 2017 11:15PM","I've read both Malice and Devotion of Suspect X and found Higashino to be a master story-teller. He had me sitting on the edge of my seat a couple of times and definitely kept me up reading all night long. Perhaps this was just a wrong book at the wrong time? I'd suggest Devotion of suspect X as a better starting point. (must add here though that I found Larsson unnecessarily violent and I absolutely lost the plot by the 3rd book meandered its way to a conclusion. And if you loved Larrson, then perhaps Higashino wont impress you after all)"
COMMENT_NHHM5ZD546,S.Ach,"Feb 28, 2018 07:56AM","Gayathri wrote: ""I've read both Malice and Devotion of Suspect X and found Higashino to be a master story-teller. He had me sitting on the edge of my seat a couple of times and definitely kept me up reading all nig...""Apologies for replying late. Thanks for the suggestion. I am currently reading ""Devotion of Suspect X"" and must admit that it is quite thrilling and I am sure would reconsider my position about the author after I complete this."
COMMENT_UUQ2B8ZONT,Naomi,"Mar 12, 2013 09:19AM","The first one in the series was great. A bit predictable, but I liked how he wrote the twist."
COMMENT_UUQ2B8ZONT,Naomi,"Apr 01, 2013 08:28AM","Did you read the first one? I love how he lays out the who, but not the how. Then he throws several twists. I love this author!"
COMMENT_UUQ2B8ZONT,Diane S ☔,"Apr 01, 2013 04:30PM",No I didn't read the first one. Have to get a hold of it. I love this author too. He is different and with all the books out there that is hard to do.
COMMENT_UUQ2B8ZONT,Naomi,"Apr 02, 2013 04:18AM","Yeah, I love the way he lays it out. Grab the audio if you have a chance. I will do this author only on audio now. I have really enjoyed it. It will be a 4 star review for me."
COMMENT_D4TD7BK5G0,Sad,"Dec 11, 2018 12:35PM",This must be special. I rarely last to book 5.
COMMENT_D4TD7BK5G0,Caro,"Dec 11, 2018 10:15PM","Yes, yes, we know.... :DHe's good. But nothing like Cormoran Strike ;)"
COMMENT_D4TD7BK5G0,Sad,"Dec 12, 2018 09:52AM","Caro wrote: ""Yes, yes, we know.... :DHe's good. But nothing like Cormoran Strike ;)""Are you done with Lethal White?"
COMMENT_D4TD7BK5G0,Caro,"Dec 12, 2018 09:56PM","Oh I haven't even started, I'm keeping it for X-mas holiday ;)"
COMMENT_D4TD7BK5G0,Sad,"Dec 13, 2018 01:35AM","Caro wrote: ""Oh I haven't even started, I'm keeping it for X-mas holiday ;)""Sooo coool that holidays are sooo sooooon :D"
COMMENT_D4TD7BK5G0,Caro,"Dec 13, 2018 04:18AM",Absolutely!
COMMENT_X7P9NPLDNS,Dyuti,"May 06, 2013 08:58AM",Good review. I had my eyes on this one for some time now. Anyway is the translation in this one better than last time?
COMMENT_X7P9NPLDNS,Soham,"May 09, 2013 10:02AM","I actually liked the earlier one better. The duel between mathematics and physics was what I liked most. This is not bad, per say but I have considerable fondness for most thrillers."
COMMENT_IXDI5GXFA3,Donna,"Apr 23, 2017 07:41AM","Great review, Dem! Thanks for pointing out there isn't any gore in this story. That's always a plus. :)"
COMMENT_IXDI5GXFA3,Kathy,"Apr 23, 2017 07:44AM","Nice review Dem, sounds like my kind of book."
COMMENT_IXDI5GXFA3,Lisa,"Apr 23, 2017 01:47PM","Dem, Thanks for the review. It sounds like my kind of book."
COMMENT_IXDI5GXFA3,Lisa,"Apr 23, 2017 01:48PM",Except that I notice it's #4 in a series. If I read it I'd start with #1.
COMMENT_IXDI5GXFA3,Lisa,"Apr 23, 2017 01:50PM",Ack! Or not. It looks as though this might be the only one translated to English. How can that be?!
COMMENT_IXDI5GXFA3,Linda,"Apr 23, 2017 02:16PM","Thanks for the heads-up on this one, Dem. Sounds so good. ;)"
COMMENT_IXDI5GXFA3,Dem,"Apr 23, 2017 02:23PM","Donna wrote: ""Great review, Dem! Thanks for pointing out there isn't any gore in this story. That's always a plus. :)""Thanks Donna."
COMMENT_IXDI5GXFA3,Dem,"Apr 23, 2017 02:24PM","Kathy wrote: ""Nice review Dem, sounds like my kind of book.""Hope you enjoy it."
COMMENT_IXDI5GXFA3,Dem,"Apr 23, 2017 02:25PM","Lisa wrote: ""Ack! Or not. It looks as though this might be the only one translated to English. How can that be?!""It's the only one translated into English( that I know of) but certainly reads as stand alone Lisa."
COMMENT_IXDI5GXFA3,Dem,"Apr 23, 2017 02:25PM","Linda wrote: ""Thanks for the heads-up on this one, Dem. Sounds so good. ;)""I really enjoyed it Linda."
COMMENT_IXDI5GXFA3,Lisa,"Apr 23, 2017 02:49PM","Dem wrote: It's the only one translated into English( that I know of) but certainly reads as stand alone Lisa. ""That's good to know, Dem.Maybe I'll add it."
COMMENT_IXDI5GXFA3,Cher,"Apr 24, 2017 07:02PM","No gimmicks, blood or gore just a mystery with plenty of twists and turns to keep the reader interested, good character and plot development ...... and I'm sold on it!"
COMMENT_IXDI5GXFA3,Deanna,"Apr 24, 2017 09:10PM","Sounds good! Great review, Dem!"
COMMENT_IXDI5GXFA3,Dem,"Apr 25, 2017 12:06AM","Cher wrote: ""No gimmicks, blood or gore just a mystery with plenty of twists and turns to keep the reader interested, good character and plot development ...... and I'm sold on it!""I like books like that Cher."
COMMENT_IXDI5GXFA3,Dem,"Apr 25, 2017 12:06AM","Deanna wrote: ""Sounds good! Great review, Dem!""Thanks Deanna."
COMMENT_IXDI5GXFA3,Norma,"Apr 26, 2017 08:14AM","Sounds really good & wonderful review, Dem! :-)"
COMMENT_IXDI5GXFA3,Dem,"Apr 28, 2017 03:38AM","Norma wrote: ""Sounds really good & wonderful review, Dem! :-)""Thanks Norma. I really enjoyed this one."
COMMENT_T0YDA2XJRT,Tim The Enchanter,"Nov 17, 2014 12:57PM",I like the sound of psychological meanderings.
COMMENT_T0YDA2XJRT,Tim The Enchanter,"Nov 17, 2014 01:00PM",Is this the only one in the series with an English Translation?
COMMENT_T0YDA2XJRT,Heather,"Nov 17, 2014 01:19PM","I agree about the puzzle of the Japanese Mystery, Diane. Adding another one of yours to my list, lol."
COMMENT_T0YDA2XJRT,Franziska,"Nov 17, 2014 01:25PM",Sounds good!
COMMENT_T0YDA2XJRT,Diane S ☔,"Nov 17, 2014 01:26PM","Don't think this one is a series, Tim. The author does have two others that I have read but this one is my favorite so far. Thanks Heather. Think you will like this one."
COMMENT_T0YDA2XJRT,Diane S ☔,"Nov 17, 2014 01:27PM","Inaniel wrote: ""Sounds good!""I definitely liked it. Have you ever read any Japanese mysteries?"
COMMENT_T0YDA2XJRT,Franziska,"Nov 17, 2014 01:31PM","No, I haven't. I didn't even know that there is such a thing... Please feel free to recommend what you liked."
COMMENT_T0YDA2XJRT,Cher,"Nov 18, 2014 07:14PM",I was just looking at this at the library today but didn't pick it up. Sounds like I need to next time!
COMMENT_T0YDA2XJRT,Elyse,"Mar 29, 2015 11:40AM",I just read something about this book. ...such a treat to find your 4 star -great review. Hope you are doing well --(better?) --my sweet friend!!!
COMMENT_T0YDA2XJRT,Laurie,"Sep 19, 2016 05:48AM",Puzzle box! Exactly!
COMMENT_T0YDA2XJRT,Diane S ☔,"Sep 19, 2016 06:45AM","Thanks, Laurie"
COMMENT_J67PLCZVAC,Carol She's So Novel꧁꧂,"Jan 31, 2019 10:19AM","Maybe not this title, but I need to get back to this author. I loved The Devotion of Suspect x!"
COMMENT_J67PLCZVAC,Fran,"Jan 31, 2019 10:24AM","This is an excellent book, as it is your review of it, even if our feelings about it differ. It's interesting that one of the things I enjoyed the most about this book, which you found unsatisfactory, is the focus on the emotional fallout on the living, and not on the murderer."
COMMENT_J67PLCZVAC,Aditya,"Jan 31, 2019 10:26AM",Don't you feel like you are missing out on the subtleties with a translated version? Or do you not mind getting a slightly reduced reading experience as long as you it is still going to be a great read? I never got around to the Millennium trilogy in spite of all its plaudits for the same. And great analysis as always.
COMMENT_J67PLCZVAC,carol.,"Jan 31, 2019 11:07AM","Aditya--yes, and I think it is an especially profound issue with cultures that are more dissimilar. Somethings do transcend, especially with great translators, and I found The Devotion of Suspect X stunning. This one did not transcend culture or time."
COMMENT_J67PLCZVAC,carol.,"Jan 31, 2019 11:08AM","Carol She's So Novel꧁꧂ wrote: ""Maybe not this title, but I need to get back to this author. I loved The Devotion of Suspect x!""We--or at least, I--are hampered by our need for translations! Per GR database, 24+ works (18 in the two detective series) and only 6 in English."
COMMENT_J67PLCZVAC,Vivian,"Jan 31, 2019 11:15AM","He usually does not follow the classic pattern of announcing the murderer at the end of the book; instead, the ending is more about wrapping up the emotional fallout, or about an explanation of the crime that includes the history of how the murderer arrived at their crime.This is what I enjoy about Higashino's work. Of those I've read, this was the least favorite, but still satisfying. I think I prefer the Detective Galilleo work because his character was more flushed out, while this Detective Kaga work seemed to be less so. They both are focused on the psychological and sociological, but Gallileo's character is better integrated into the story."
COMMENT_J67PLCZVAC,carol.,"Jan 31, 2019 11:58AM","I agree, Vivian, the emotional aspect is fascinating and elevates the crime story, although he does a decent job of making that interesting as well. That angle in Suspect X was devastating. One thing Carol's review noted, that I also noted in another book, is the way he has other connections/seeming storylines that don't seem to be integrated or go anywhere. In this one, it was the (view spoiler)[ connection between the two writers as having taught at the same school (hide spoiler)] and in the seaside story I read--don't have time to look up the title--(view spoiler)[ it was the environmentalists fighting the oil rig.  (hide spoiler)] Do you have any input or take on that?"
COMMENT_J67PLCZVAC,Vivian,"Jan 31, 2019 02:06PM","Oh boy. Here's where having read many mystery/detective novels recently is going to bite me. Forgive me if I mix something up. Regarding your spoiler, and my comment is very much a spoiler (view spoiler)[In Malice, the made the assumption that the plot line of the two characters both being teachers at that school was two-fold: first, it set up their relationship foundation and the incident with the student that detective Kaga recalls leads him to Nonoguchi's past school days as a student; and second, it put an arrow toward's Nonoguchi's writing/ the origin point of Hidaka's plagiarism. (hide spoiler)]Regarding the seaside story, I'm not sure I read that one. Not ringing a bell. Brain is sifting, so I might be back with an update."
COMMENT_J67PLCZVAC,carol.,"Feb 01, 2019 07:39AM","Oh, I hear you on forgetfulness, and you are absolutely forgiven. The 'seaside story' was A Midsummer's Equation, which had a the physicist visiting a seaside town to testify about an underwater mining operation. The mining operation brought him there, and there was mixed local reaction to the mining operation, but (view spoiler)[ all in all, it seemed like a weak red herring. Likewise, I felt like the callus on Gooch's finger was supposed to be a turning point for Kaga's thinking, noting that Gooch much have wrote a lot of long-hand. So he kind of came at the fraudulent personality legit through modern circumstance. (hide spoiler)]"
COMMENT_J67PLCZVAC,Vivian,"Feb 01, 2019 08:22AM","carol. wrote: ""Oh, I hear you on forgetfulness, and you are absolutely forgiven. The 'seaside story' was A Midsummer's Equation, which had a the physicist visiting a seaside town to testify about ...""I have not read that one."
COMMENT_J67PLCZVAC,carol.,"Feb 01, 2019 05:27PM","My advice would be either Salvation or Madam X, judging by my friends' reviews. I believe I found him by way of another Carol: https://www.goodreads.com/review/show..."
COMMENT_LKABWDAJ39,Anthea,"Mar 24, 2021 05:38AM","Higashino is really great. I loved “Midsummer Equation”, which is another Galileo-mystery."
COMMENT_LKABWDAJ39,Starstruck,"Mar 24, 2021 07:02PM",I loved this. It felt like a mix of everything I liked about Columbo and my favourite Christie while being completely it's own work. I only spotted one jawdropping observation and will have to reread at some point to try and find the second.
COMMENT_SZXF29FRB0,Alex,"Jun 26, 2021 12:35PM","I just finished this a few months ago and also loved it, especially as he dispenses with the ""who"" and then concentrates on the ""why"". I know that yo are not a huge whodunnit fan but I would urge you to start The Devotion of Suspect X. It is not just a cracking whodunnit but I loved Higashino's unique style"
COMMENT_SZXF29FRB0,Glenn,"Jun 26, 2021 01:46PM","Alex wrote: ""I just finished this a few months ago and also loved it, especially as he dispenses with the ""who"" and then concentrates on the ""why"". I know that yo are not a huge whodunnit fan but I would urge y...""Thanks for the rec, Alex. I'll certainly keep that novel in mind when I next have a fancy for a mystery."
COMMENT_SZXF29FRB0,Alex,"Jun 26, 2021 04:30PM","On a totally different genre I remember you are also a Calvino fan. Growing up in Italy I also fell in love with Dino Buzzati, not as well known in translation, but the Tartare Steppe might also pique your interest"
COMMENT_SZXF29FRB0,Glenn,"Jun 26, 2021 04:35PM","Alex wrote: ""On a totally different genre I remember you are also a Calvino fan. Growing up in Italy I also fell in love with Dino Buzzati, not as well known in translation, but the Tartare Steppe might also pi...""I've heard of Dino Buzzati but never read him. On the list he goes! Thanks for the tip. Tartare Steppe will be my first."
COMMENT_SZXF29FRB0,Lauren,"Jun 26, 2021 04:50PM","Read another of his (Newcomer) earlier this year, and really liked the storytelling style and pacing. That book felt like a wide angle lens and spent time with the characters i stead of being solely a murder mystery. Definitely planning more Higashino, Malice is on the list!"
COMMENT_SZXF29FRB0,Glenn,"Jun 26, 2021 04:55PM","Lauren wrote: ""Read another of his (Newcomer) earlier this year, and really liked the storytelling style and pacing. That book felt like a wide angle lens and spent time with the characters i stead of being solel...""That's so great to know, Lauren. I'm confident Malice will not let you down, especially since you're a book person."
COMMENT_XHCVHQ7N2Y,Steven,"Sep 21, 2016 08:54AM","This was trying to be too clever for it's own good, although a good mystery crime thriller, I expected so much more."
COMMENT_XHCVHQ7N2Y,Carol,"Sep 21, 2016 11:20AM","Steven wrote: ""This was trying to be too clever for it's own good, although a good mystery crime thriller, I expected so much more.""I know. Right? I'm still quite the Higashino fan, but Malice took the edge off of my hero-worship."
COMMENT_XHCVHQ7N2Y,Ms.pegasus,"Jul 14, 2017 10:43AM","Observant review. It's true that Higashino sacrifices character portraiture in favor of devious plotting. Still, I love his books. They seem to reflect so much about Japanese social attitudes. Example: Kaga wonders if Nonoguchi thinks he's an incompetent police investigator, based on his unsuccessful teaching career. Nevertheless, very nice review."
COMMENT_XHCVHQ7N2Y,Greg,"Mar 07, 2020 08:31AM","Oddly, I read ""Malice"" right after Murakami's monstrous ""IQ84"". It's just pure accident that both books deal with plagarism. Both are flawed. I really like ""Malice"" till the end when many characters are interviewed: it felt like the author didn't have a specific conclusion in mind."
COMMENT_YAVR0CL7SD,Aj the Ravenous Reader,"Aug 02, 2016 12:00AM","Great, honest review, Aditi. <3"
COMMENT_YAVR0CL7SD,Pearl,"Aug 02, 2016 03:09AM","Fascinating and honest review, Aditi! :)"
COMMENT_YAVR0CL7SD,Manish,"Aug 05, 2016 09:01PM",good review..
COMMENT_YAVR0CL7SD,Aditi,"Aug 07, 2016 04:22AM","Aj the Ravenous Reader wrote: ""Great, honest review, Aditi. <3""Thanks so much :-)"
COMMENT_YAVR0CL7SD,Aditi,"Aug 07, 2016 04:23AM","Pearl wrote: ""Fascinating and honest review, Aditi! :)""Thanks Pearl :-)"
COMMENT_YAVR0CL7SD,Aditi,"Aug 07, 2016 04:23AM","Birchsilver wrote: ""Sorry this didn't work out better for you! But as always, outstanding and honest review. :-)""Yep, thanks so much :-)"
COMMENT_YAVR0CL7SD,Aditi,"Aug 07, 2016 04:23AM","Manish wrote: ""good review..""Thanks!"
COMMENT_YAVR0CL7SD,Linda,"Dec 31, 2016 05:13AM","Great review! Thanks, Aditi : )"
COMMENT_LVRYYGVYX9,Poonam,"May 09, 2018 06:46AM",I recently finished this one. Your review is spot-on!
COMMENT_LVRYYGVYX9,Bharath,"May 09, 2018 09:27PM",Thanks Poonam!
COMMENT_LVRYYGVYX9,Shaelyn,"Oct 17, 2020 05:46PM",Great review and it's right up my alley- I'm hoping the audio version is as good :)
COMMENT_LVRYYGVYX9,Bharath,"Oct 17, 2020 07:46PM",Thanks Shaelyn!
COMMENT_LVRYYGVYX9,Arihant,"Jul 25, 2021 12:30PM",Do check out the Salvation of a Saint which is the next book in the Detective Galileo series after Devotion of Suspect X. It's a great sequel
COMMENT_LVRYYGVYX9,Bharath,"Jul 25, 2021 07:49PM","Hi Arihant, read that as well and you are right - was very good."
COMMENT_DR9IMAKP2E,Shabbeer,"Dec 20, 2018 12:26PM","Neat! So, does this mean, you only have the read the latest one by Higashino to complete the translated collection?"
COMMENT_DR9IMAKP2E,Apoorva,"Dec 20, 2018 11:14PM","Shabbeer wrote: ""Neat! So, does this mean, you only have the read the latest one by Higashino to complete the translated collection?""Thanks! Actually, there's two: Naoko and Newcomer. I'll read them next year!"
COMMENT_DR9IMAKP2E,Bharath,"Dec 21, 2018 02:35AM",Loved this book as well. In fact have become a fan of the author at how the story and detailed analysis is the cornerstone of his books rather than artificial twists & drama.
COMMENT_DR9IMAKP2E,Apoorva,"Dec 21, 2018 07:18PM","Bharath wrote: ""Loved this book as well. In fact have become a fan of the author at how the story and detailed analysis is the cornerstone of his books rather than artificial twists & drama.""Me too!"
COMMENT_4CK6FIG2MF,Diana,"Apr 11, 2020 07:53PM","Glad you enjoyed this, read some of his other translated novels!! They're really great and take a different approach to mysteries. I recently binge read two of Higashino's books myself. I recommend 'Salvation of a Saint'. It has a really interesting and unique story."
COMMENT_4CK6FIG2MF,georgia,"Apr 12, 2020 06:26AM",thanks for the recommendation ordered it from amazon
COMMENT_4CK6FIG2MF,Anne ✨,"Apr 12, 2020 06:36AM","Diana wrote: ""Glad you enjoyed this, read some of his other translated novels!! They're really great and take a different approach to mysteries. I recently binge read two of Higashino's books myself. I recommend...""thanks so much for the suggestion for another his works, Diana, I really loved this one and DEFINITELY want to read more of his works!!"
COMMENT_4CK6FIG2MF,Anne ✨,"Apr 12, 2020 06:36AM","georgia wrote: ""thanks for the recommendation ordered it from amazon"" I hope you love it as much as i did, georgia! ENJOY!"
COMMENT_6Q8TWMVU4B,Anish,"Mar 31, 2018 09:56AM","Review kothaye, shundari? :P"
COMMENT_6Q8TWMVU4B,Shruti,"Mar 31, 2018 09:59AM","Anish wrote: ""Review kothaye, shundari? :P""Review kumbh melay harie geche :-P"
COMMENT_6Q8TWMVU4B,Selva,"Mar 31, 2018 10:03AM",As good as the devotion of suspect X?
COMMENT_6Q8TWMVU4B,Supreeth,"Mar 31, 2018 10:07AM","Yet again, you've made me proud. XD"
COMMENT_6Q8TWMVU4B,Shruti,"Mar 31, 2018 10:13AM","Selva wrote: ""As good as the devotion of suspect X?""This was my first Keigo Higashino and I loved the suspense and plot twists in the book! Definitely looking forward to read more Higashino books now.. Devotion of suspect X will be the next one I guess :)"
COMMENT_6Q8TWMVU4B,Shruti,"Mar 31, 2018 10:13AM","Supreeth wrote: ""Yet again, you've made me proud. XD""Where is my reward :-P"
COMMENT_6Q8TWMVU4B,Supreeth,"Mar 31, 2018 10:17AM","Shruti wrote: ""Supreeth wrote: ""Yet again, you've made me proud. XD""Where is my reward :-P""A bunch of other books to read xD"
COMMENT_6Q8TWMVU4B,Shruti,"Mar 31, 2018 10:21AM","Supreeth wrote: ""Shruti wrote: ""Supreeth wrote: ""Yet again, you've made me proud. XD""Where is my reward :-P""A bunch of other books to read xD""Then there's not much benefit in making you proud xD maybe I need to reconsider next time? :-P"
COMMENT_6Q8TWMVU4B,Supreeth,"Mar 31, 2018 10:29AM","Shruti wrote: ""Supreeth wrote: ""Shruti wrote: ""Supreeth wrote: ""Yet again, you've made me proud. XD""Where is my reward :-P""A bunch of other books to read xD""Then there's not much benefit in making you proud...""I've left you for American Psycho, not enough?"
COMMENT_6Q8TWMVU4B,Shruti,"Mar 31, 2018 10:31AM","Supreeth wrote: ""Shruti wrote: ""Supreeth wrote: ""Shruti wrote: ""Supreeth wrote: ""Yet again, you've made me proud. XD""Where is my reward :-P""A bunch of other books to read xD""Then there's not much benefit in m...""But is there no way to get rid of Indian psycho? :-P"
COMMENT_0NT2CSGMJP,Raven,"Oct 01, 2014 06:52AM",Another honest review- thanks Maxine! Been reading a bit more Japanese crime this year so interested to hear your thoughts about this one...
COMMENT_0NT2CSGMJP,Maxine,"Oct 01, 2014 08:46AM",Not for me but others have loved it.
COMMENT_J7P4JNZKPR,Aditya,"Apr 28, 2015 09:29AM",So well-put....makes me want to read the book :)
COMMENT_J7P4JNZKPR,Smitha,"Apr 28, 2015 06:23PM",Thanks. Do try it. It's different. But can't assure you that you'd love it.
COMMENT_J7P4JNZKPR,Aditya,"Apr 28, 2015 06:24PM","Hmmmmm....Let's see then....thanks, btw :)"
COMMENT_EZBFTK4HR0,Harry,"Jan 01, 2015 10:35AM","Added to TBR, thanks Miles! Happy New Year,...too :-)"
COMMENT_EZBFTK4HR0,Ross,"Apr 25, 2015 05:30AM",The devotion of suspect x is fantastic . Salvation of a saint is also great . I haven't read this or naoko yet but I'm hoping more of his books get translated to English soon .
COMMENT_EZBFTK4HR0,Ross,"Apr 25, 2015 05:30AM",The devotion of suspect x is fantastic . Salvation of a saint is also great . I haven't read this or naoko yet but I'm hoping more of his books get translated to English soon .
COMMENT_X230O60D1A,Riya,"Nov 12, 2014 09:20AM",He's better than Larsson!
COMMENT_X230O60D1A,Ratnakar,"Dec 06, 2014 06:58AM",Good review.I have just started Malice.I loved The Devotion of Suspect X.Keigo packs so much in so less compared to Larsson or Jo Nesbo..you should try Jo Nesbo if you already haven't.
COMMENT_X230O60D1A,Sandy,"Dec 06, 2014 07:42AM","Agreed re the Stieg Larsson tag! He is good too, but the styles are too different to compare - understandable marketing trick, and I only hope that people who pick up his books will acknowledge his distinct style!"
COMMENT_X230O60D1A,Riya,"Dec 06, 2014 10:50AM",I like Nesbo too..trying out Lars Kepler now!
COMMENT_X230O60D1A,Deborah,"Aug 03, 2015 02:01PM","This is a great read with quite a twist! I've recommended to others. Some won't read it because they feel they can't connect to foreign cultures, but it is well worth the read. I have also read The Devotion of Suspect X and the Salvation of a Saint. I forward to reading more by Keigo. For now I plan to read Honeymoon to Nowhere."
COMMENT_X230O60D1A,Riya,"Aug 03, 2015 08:27PM","Deborah wrote: ""This is a great read with quite a twist! I've recommended to others. Some won't read it because they feel they can't connect to foreign cultures, but it is well worth the read. I have also read ...""His new book comes out later this year..yay!"
COMMENT_X230O60D1A,Nimish,"Dec 01, 2015 11:57PM","Riya wrote: ""Deborah wrote: ""This is a great read with quite a twist! I've recommended to others. Some won't read it because they feel they can't connect to foreign cultures, but it is well worth the read. I ha...""Are you talking about 'The Journey Under the Midnight Sun'? that is already out on Amazon."
